9319,2806,5123,126886,405,4820,10852,78855
29013,13641,20915,1182429,22715,26115,16155,124495
5935,2413,4938,102253,1126,6577,10650,17086
5321,1860,1619,8569,2075,1366,5294,12026
2182,2629,717,11333,398,1582,4088,4094
13263,3406,3945,7779,1625,4171,5710,4900
4400,11098,16396,16754307,10475,17638,97248,16748840
1969,2942,4649,19263,2143,2283,22040,8648
16171,1953,4454,19523,1135,3306,1731,21311
11631,2498,6797,29552,4486,2706,10988,16053
5762,713,2631,3852,2439,1682,5096,15198
4118,2329,16777158,10949,1266,3693,2958,11999
5386,3154,770,7873,972,941,15115,8821
11022,2049,528,1005,2612,2348,2122,6275
489,593,336,74986,381,214,999,802
3776,4472,2188,3991,2368,2375,20670,7612
2270,3468,944,17083,2018,3250,12940,6980
3848,16777197,1389,210553,232,412,4138,950
10790,2965,4243,706739,2586,2385,10420,20555
7496,2021,13108,89117,2090,2866,5409,26150
9844,3668,4857,183904,2089,4716,4270,16772659
12596,3090,11081,23615,1665,6138,13735,16760011
20302,7571,16754705,264751,8272,15450,16752257,78714
27252,7572,3739,16758608,15788,10590,23603,10376
10936,3911,4860,4256,1806,4654,8760,13262
16751568,11438,16744809,503018,5296,13560,11224,16952
8245,2938,8192,16761911,1130,3078,4713,26625
16766621,15588,27307,1132467,12947,16744655,16757013,165957
7450,2535,6009,162439,1239,4018,13401,70657
1994,3179,5637,4720,1570,8842,4821,5196
7508,1819,7772,163100,762,2042,5408,7455
3969,826,13308,7867,3713,3869,5726,15977
23368,6436,15712,32432,8866,15720,15319,19592
2056,2418,1447,11475,1087,2074,5464,10728
8026,4367,8232,1180,881,7520,3047,1792
2771,552,3269,23105,325,693,460,13357
15122,4291,3047,971,2786,7784,9161,5878
4662,2245,2231,2779,1659,2699,2382,9722
20967,2406,1958,117861,2448,3992,1480,16746137
10692,936,2188,38657,2162,3640,10177,16745311
4822,2567,6623,16746344,3044,6998,8894,7590
4186,2123,509,8011,978,4881,6493,923
32114,6404,20482,329439,3312,28795,13062,156949
9474,10530,22708,325506,5221,7997,10408,16757576
16745233,2862,16745918,655993,9173,13354,16745375,16749642
11096,1716,9890,334452,2482,5215,3998,16750910
11516,4216,1257,1589,1389,2589,5438,2478
7755,2387,1328,5240,2532,5904,15864,10344
6423,1265,1845,20897,1215,2483,2990,7379
1800,1253,2817,8086,2327,2764,7350,6019
7412,5219,1444,5522,1988,6442,11174,1966
4465,2160,17362,25922,3410,4124,5885,16022
17900,3543,6339,15328,2772,2711,3224,10538
11239,1643,6363,2371,1677,7972,3098,7625
6898,1657,4720,21817,1222,3508,2692,14089
22495,14187,10790,16750829,7875,23594,4975,21275
16674,2179,6464,16769537,3771,2895,4591,67007
9820,3723,2923,1435,3194,5111,7934,1311
5055,4677,5150,4961,2545,2534,14668,4926
8089,4488,4008,85417,1624,6923,4221,18492
7587,727,223,10625,1873,3607,2168,4473
16748398,16763492,9228,290578,26214,21443,45352,208246
5446,21902,16768772,1175805,8375,19663,17815,16776415
1951,5867,10757,271580,2035,2785,16746039,16750871
994,3229,2279,129136,2034,1135,2209,26008
62456,20159,6707,414101,7880,23908,11152,143359
62015,26556,16407,920201,20075,22443,23300,264027
25370,1871,9610,5472,1979,4076,4152,10917
13088,3369,21569,195196,2636,7532,7843,72725
5313,9163,5662,1874809,4986,5725,16451,71051
11984,6851,4597,404521,10614,3931,2881,92928
6569,6668,1877,8395,8149,8502,3585,6264
2675,1249,2352,16751712,469,2275,1248,6145
7994,1655,2591,685615,2913,9596,5145,16771464
16752002,12450,16766027,601318,16806,24598,16769693,16756540
18758,6444,16762804,1094763,3900,25608,16748412,56084
7309,1125,1455,14357,934,2142,3865,5786
10171,1999,1640,7576,1769,2676,9724,4051
1631,1010,3047,3167,1131,1206,3785,8933
635,2661,2292,13936,2332,3038,4412,4273
7599,1776,688,6185,1367,1876,3035,5196
13538,5942,19924,435572,4144,7130,6704,19234
7084,414,5490,6058,132,2822,4143,1514
16744453,8306,9732,84555,1740,13371,18721,29120
7166,992,2162,3096,652,1135,2037,10189
8141,928,8631,2518,1516,2608,3174,4161
1776,904,763,1054,699,2421,1169,5981
3912,631,3131,1687,650,3857,5188,4585
2859,1011,2245,1557,985,2143,2104,7302
1885,1201,1816,36615,439,1614,1334,4967
2884,1155,3040,18876,392,5425,4070,25181
22105,4401,16751761,35714,1346,6147,21306,81670
14485,4395,16747623,88294,2630,8689,7626,25831
4843,1528,2058,4613,683,2594,1628,3252
2475,904,2903,4942,614,2510,5427,2947
4680,1958,2116,2816,1333,1959,952,2803
2477,801,922,15870,945,2352,1923,11775
9692,1132,3582,5115,1196,2191,6920,6176
4682,8516,12217,854994,2543,14444,8075,44675
32229,13291,23438,16771534,7877,9115,12708,18161
8672,3541,12421,16747972,677,2830,2613,31540
32432,9728,28947,242199,10823,10715,24931,52931
8320,2364,8640,110838,850,4176,4777,43086
6339,3278,9571,512220,1310,4328,9450,20983
3641,2325,21930,47323,1118,3409,6967,27350
5677,1143,2537,20039,185,1175,1085,3257
6900,654,2913,3178,1357,1818,2547,2480
16752476,11692,94602,2342807,26456,29728,16767982,94343
9651,29504,21041,343617,17138,32348,20661,36571
24061,16746804,3895,394533,10090,14297,24431,90929
1250,1175,4544,173838,1782,2987,13869,16754142
1505,1092,1412,23683,171,1560,847,5290
16557,10551,20846,370367,2467,8241,16761867,16755512
1436,230,1222,26191,354,680,424,11595
24318,15054,13895,496942,9375,18910,7798,37006
1817,4305,8966,16768001,905,3426,5470,12275
2115,972,16777193,7681,694,3314,1836,13474
5175,647,145,11175,791,1890,1425,9447
6430,9964,20225,536746,6009,20269,16770166,143954
5083,989,1471,132881,898,8051,1042,7250
4042,157,6412,7386,618,1011,2819,1727
16748219,23225,78545,1800496,17754,16749618,16768724,474221
16749731,12972,18686,16744848,9315,15542,10748,65582
4827,1594,6416,39237,659,1239,2445,16749945
1247,1379,10194,108207,860,3110,3041,23682
2945,1098,19733,176710,1641,2183,2170,23254
27634,3814,16752150,891862,5191,15644,24863,203420
86183,10842,62043,905862,14284,13429,16753620,129630
7779,2615,16777146,16774928,1323,3035,1220,28962
1644,2095,1760,161471,2069,2120,5039,31107
22366,7310,21390,240929,3071,18522,14116,38806
4124,1931,109,52872,872,2689,3869,4029
1815,1821,6805,16755638,1395,2753,4110,29667
6669,2662,624,18272,1539,2180,4450,11553
3045,675,15385,19671,1313,2298,1667,18005
2591,1975,6177,5782,793,2319,2221,2624
1261,1626,1929,8297,878,4697,2703,3884
1116,1217,1347,1325,843,4904,2395,5611
2090,2131,874,1085,531,3021,1868,7007
1684,2581,4109,7580,655,3849,1681,6431
12216,1140,3883,16754315,1072,3651,5497,16752818
5986,2749,21516,16776870,3604,5203,7570,16755597
2772,1111,8153,139966,643,3957,6696,16752665
4895,2693,20266,27192,1007,3664,5436,26653
15078,8490,15095,975691,12629,11175,14320,65610
5868,4326,3651,16760925,6585,7760,3140,13202
7704,2256,1583,9176,1772,9452,10540,16662
13479,22620,7676,691414,12781,16746709,28222,16758135
6229,8597,4713,17423,5083,9646,5207,4858
5591,4328,4066,1100,3385,4791,6078,2692
2961,4597,3026,4859,3627,3149,7659,3322
3226,2955,1617,5948,4502,2834,3735,6357
53222,16767753,152399,617675,72488,16746670,15266,490039
18321,16748716,16749381,1529940,16761595,29603,61110,49210
12150,16745639,16765263,1127540,16756909,29061,16768339,761269
9552,2844,14285,16754597,4525,3938,9807,16748046
2754,790,2441,69137,434,894,2612,18128
7767,5148,3409,16764321,1592,7841,15269,14051
11331,4733,2714,221683,3122,9000,2870,23306
15199,12980,16763396,165995,11564,16752890,30412,34563
7751,1332,6648,31353,3259,3496,6997,15037
12398,5829,16744,260500,6669,11783,10932,54877
22909,16744408,16748216,1399042,14852,19031,9826,36526
92016,16744535,91471,2367529,16770855,16772171,16755685,169695
143,990,636,49807,1076,2514,1488,23628
837,949,848,16762198,406,1099,1311,24305
7252,5409,16717,593163,8436,18378,16475,84352
1568,2002,407,9634,1108,4588,1511,4162
1980,1734,4290,1780,1210,2493,1558,7690
4654,1645,6401,1727,2298,3796,985,16616
5478,1435,4479,7349,1167,4308,6808,11529
6271,2062,2710,12631,2611,4033,2149,5742
9271,2214,825,3707,479,3080,2821,3006
4548,2220,13817,122766,2148,4270,4291,20764
15298,7756,16240,52393,9851,16752112,16752504,16748731
16759689,1976,6050,4173,231,4257,6072,4039
12872,2736,2410,4135,1640,2691,992,8288
32582,924,10224,31679,921,2840,1551,12874
9043,3944,16826,16748014,1448,4992,8549,15471
11969,5572,4831,324969,4247,16581,13477,28604
13718,3106,10977,16748148,1220,9998,8353,27248
6808,538,3521,8701,461,2188,1605,6171
15360,2159,4590,88570,880,5050,2766,8134
4139,846,25269,1222939,402,3177,7329,16750127
941,16777165,1549,16757519,112,382,1128,10485
908,258,925,16747904,355,420,1684,6739
17293,5479,4856,76441,1529,7306,4348,25450
16749429,4311,7033,9150,1614,4363,8710,14474
11105,6980,31865,30311,3906,9011,9491,24454
9548,509,2486,5592,532,2468,2629,5820
3561,1200,1301,7284,406,3869,2565,3009
15940,3126,16751794,26252,1308,5984,10980,13326
1183,823,3083,9159,635,1523,4439,9598
27138,4352,17629,16772809,3705,8361,10642,18466
25369,4427,24727,73000,3683,11014,9087,25217
1992,377,3957,401474,374,1358,2118,9306
7143,812,2387,274185,634,1156,1476,17399
16747216,3931,12646,310810,1200,11781,5883,5612
872,2016,1570,83789,683,2409,3896,21833
9339,4372,17775,16769952,2540,7730,8728,14089
13236,7011,17786,13209,2509,12404,8485,21411
11008,4970,21010,16760183,1769,11771,7039,7412
1737,1361,10060,21351,598,2526,1468,6775
16749694,5109,89075,2794120,3692,23020,11277,357700
9284,695,8609,1302350,976,6238,12411,16752680
6793,642,4738,15342,345,2791,1229,9109
15999,158,8067,21880,182,2079,1572,29877
16747998,8360,30949,894664,5588,16756093,30829,116110
20775,4508,5406,16771245,2709,5502,7508,41734
5152,6284,23034,595071,2104,9417,25304,16769967
20163,4186,16747412,213599,2197,17410,19808,16748549
1870,1116,4922,4036,469,2067,1812,3515
8219,391,1742,10154,512,3934,4382,6679
6428,575,2968,1885,1272,2476,2012,5135
3140,189,2922,1295,588,959,2147,2672
1075,1296,4761,4144,816,1777,1172,11722
3769,643,2098,1897,564,4397,4645,4209
4969,838,1352,4381,782,3238,2701,5445
2525,350,9833,2296,179,2937,642,3783
3165,1055,593,4053,392,1809,1965,1545
1966,576,702,1313,493,2210,2147,5282
7056,451,1320,9183,568,1355,2677,3527
2327,643,2419,4269,412,3332,1490,4240
4069,891,4514,13326,1134,1761,1507,3763
1293,552,990,2460,1036,3165,2117,1339
5275,970,7684,11285,740,3321,4107,6104
5364,1118,10752,14359,879,2388,1972,5976
4286,1381,2850,6575,970,2537,6326,7717
5395,1347,13159,25273,2101,4407,1436,5228
1461,482,5287,13773,16777142,2278,3407,9941
6492,1816,2460,10056,388,916,1815,2020
2872,1050,2431,985,383,1803,848,5362
5128,466,4071,2916,595,1013,981,3959
1993,753,5474,6424,913,2031,3269,1933
940,621,2189,6660,856,2904,1421,6523
1963,861,712,2445,255,2166,2553,8527
4597,1284,3121,9344,204,1578,6030,6050
2441,1607,787,2513,485,2252,665,4360
2254,1956,1691,1351,579,3803,4101,9736
2070,489,7243,845,495,2028,3001,1104
7796,10524,10805,43026,3890,22728,17442,16774593
5429,2219,21796,148236,1047,3599,4361,16765977
30235,6749,17373,18265,1167,7224,23944,16775047
3328,1050,6187,8294,209,5418,1644,6192
2607,1816,1195,2280,149,2203,3418,9973
3601,633,3688,1967,898,4588,3709,9942
3268,1138,3831,3752,1461,3381,1251,3434
7052,591,929,2059,419,1989,1509,2610
1227,776,710,1725,604,3299,201,2177
1344,2835,13046,6249,851,2348,2163,7972
1066,2020,4263,3687,1541,1494,1814,5446
803,2450,1983,6283,623,1415,2849,9359
1866,523,8618,1502,419,1512,3277,2729
1688,837,2916,2759,561,867,3464,6241
4594,698,4032,11062,446,2125,1950,9206
326,571,3152,5280,130,1526,1833,11173
2155,755,1245,1108,501,1476,6990,14638
1031,862,1518,3962,345,2943,2455,4929
804,3596,2820,1177,515,2093,2917,2927
1910,1396,3176,1671,234,2159,3021,3527
1344,944,11237,8639,233,2899,3978,13210
1063,650,9707,13658,1066,5782,2464,14421
1932,795,5216,4961,1033,3163,2909,6444
9470,787,2924,8377,539,1936,891,4345
3477,652,4981,1545,400,1790,2039,9082
6410,645,1334,9033,654,3320,924,7178
2643,683,213,3005,384,1182,5415,6760
6467,1652,3121,3462,175,1147,545,7562
9388,2042,8693,28333,2953,10281,6578,22798
1205,556,1340,2744,251,2191,1448,10924
6716,1923,1950,10096,173,2855,1035,2299
28359,3388,4389,16754790,2011,9332,5625,20336
3349,688,3276,12372,431,2669,3026,2997
23896,6144,22866,19126,3239,10458,19253,30190
17669,3877,9298,74033,2947,7450,6530,16748322
13036,3415,9361,16758353,2888,9962,11064,68555
2973,725,4944,16745913,483,3072,5051,5243
10276,1102,8023,12328,157,2378,2104,12047
3881,483,1686,3868,359,3225,2027,2137
16693,2334,19636,7596,3620,5039,17039,14128
13937,3680,10692,1914774,5920,14842,17664,7608
4589,684,7534,16754307,1320,1863,1659,16260
8951,10002,12907,8784,2687,10360,9335,26334
2330,846,187,4420,656,2396,2707,2847
3332,725,1934,1539,588,760,5684,3875
2123,519,5731,3992,262,1470,1986,3629
7204,1405,1400,5119,1064,1567,2922,3340
977,868,8813,2631,807,2639,1865,10669
2501,758,2316,4589,587,1430,2237,2379
3116,706,2533,3922,417,2792,3114,6068
2704,891,1671,2017,1817,3852,4125,5032
6149,759,9450,6095,556,2073,5209,7263
2659,1074,4420,7213,1943,2575,1977,9730
4617,568,11319,5125,595,1102,3335,8523
3440,1785,2627,14409,1030,2263,5011,9329
4081,885,11559,32402,559,3545,6067,8926
1769,691,4028,1476,567,2597,2150,6032
10102,1216,17178,21439,1861,7046,14484,25963
7528,1297,9877,1476,188,3929,3230,1858
3756,1295,2285,72867,227,1797,5758,23856
2304,1196,2145,2990,418,2420,5025,8820
242,430,1157,9778,553,1867,3856,1822
1742,730,2175,7500,514,2277,2767,2153
522,785,1752,8362,771,2509,1817,16713
3648,654,214,1833,1004,3875,3977,6083
21825,6606,16746228,10618,2549,8051,17881,32050
1365,1748,556,2134,294,2357,1714,9906
6976,1494,6109,5405,312,2311,1288,3473
4169,1528,1786,1991,932,3582,3782,6533
19805,6231,16749676,47688,2605,10552,5174,21950
24251,2671,17809,28984,1511,6920,15884,25510
12135,5391,5434,29042,2192,7827,8949,23085
2407,946,2475,3459,452,1997,4456,3239
3456,1664,2607,29255,390,3105,2865,6163
3397,499,2637,4144,860,2843,1285,7701
11372,8449,7616,9268,1913,2247,5380,14459
10214,458,5922,10827,581,2390,4271,10018
20949,3397,16746255,12427,4197,15159,3810,27955
3505,705,4133,4814,244,2420,509,3540
2845,799,3561,14950,406,1147,4511,14902
2410,1791,5794,9670,231,3185,504,5498
2696,659,2268,5577,201,3102,1769,4284
1977,562,6603,6497,873,1126,958,2838
5033,872,5588,11397,1095,1025,1152,9650
3386,1848,451,3224,1168,2661,1555,4843
1463,1191,2372,2487,629,2653,1424,4324
1190,1145,1983,1751,355,1614,1051,5288
1830,188,3635,1976,393,2310,1068,2825
501,1210,4589,7856,1243,4076,2539,11868
19704,4281,16751636,33235,3645,5850,23515,16774460
16749167,3945,16764773,255660,1759,8453,14494,89557
528,1648,1346,3815,412,954,3085,3010
3096,446,172,6300,132,912,1136,2741
1822,1096,3669,80768,706,2265,3620,16769707
13380,1025,9279,17192,1135,7980,3712,14694
4249,1988,8318,139365,1649,5407,4698,22576
4485,898,5634,12392,1043,2918,3600,12102
2251,1382,4849,3048,701,1941,1104,2198
2041,1657,13489,16761909,1340,2146,3552,16764519
1076,953,1317,2786,795,3448,169,7693
764,547,3746,2916,1903,1334,2428,3937
1458,240,2762,1990,235,689,1667,4448
2182,528,2548,692,224,1437,1560,4081
816,512,427,3366,635,2353,1129,3424
7710,484,98,3153,593,1330,903,3538
11222,943,7868,151174,465,6445,4746,16753599
5724,1134,3519,6920,402,2835,3537,6285
1976,1101,364,2622,137,1396,890,2365
1584,690,13605,1285,239,3330,2633,2298
2721,1325,2953,5698,203,1598,1646,4954
1001,1814,758,3964,375,1790,3849,6319
3912,444,2769,3269,298,2281,1640,8337
2890,1832,1892,3443,636,1647,1388,3194
1294,1114,2556,2446,1093,1331,1911,10636
6053,3848,14170,9696,1709,2954,4703,21477
1322,5924,5084,185551,959,6252,3264,23392
1477,509,2147,3868,155,1337,770,10553
1321,460,2795,4301,1847,1009,1594,2124
2625,486,1841,3591,367,676,2464,12371
2452,1214,1137,3828,16777190,767,1200,6897
5331,909,6320,2737,585,1891,1335,10842
3149,1033,3262,9871,838,3110,2385,12967
4520,143,1633,3507,524,873,1235,2363
2742,1026,2209,4008,296,1084,2235,15326
1481,564,1002,3911,138,3329,3388,7299
2944,649,1790,1381,305,1627,489,4765
1494,752,1228,4391,377,1422,1602,4245
3155,441,2290,1444,559,2372,2955,5139
1733,876,1923,6135,428,1294,2306,6933
2066,1523,135,605,394,1507,382,3311
5175,1112,7911,2645,422,2381,5201,4902
2221,1102,1269,3617,16777186,2031,1079,2848
714,492,3503,4627,415,3125,3066,2477
3517,716,3875,3712,543,1922,1133,6054
2910,972,8135,1583,203,1007,2589,8494
5910,224,3942,5939,258,926,669,2297
1194,1051,2040,2724,413,1177,264,4277
2760,16777195,2682,1128,518,1767,2131,6091
3202,555,2533,1212,499,2386,2377,2205
1760,628,4227,2744,163,732,529,9135
1642,660,832,705,368,1165,3413,5332
3371,965,786,4854,550,2744,3246,8446
3656,461,4585,8354,289,1923,3452,5918
1761,202,5107,2557,203,3246,3232,3567
3570,514,9785,5872,248,2918,2937,18169
1901,1014,1862,4035,467,1756,2240,2034
6600,812,8686,3358,859,987,4302,3692
1345,206,483,503,357,1158,2426,2366
2867,825,1185,685,213,1302,1561,4437
5932,458,1656,16760039,732,1596,2221,16960
869,222,1833,16777213,148,693,1227,6257
30325,2195,29621,16764753,2686,7297,23439,86396
1196,1005,6459,1728,511,4127,3832,6183
3313,1094,398,4335,806,1289,1822,2705
718,467,5491,618,1190,4722,1702,884
4769,2251,3480,413,2367,3159,3628,5579
9303,6306,9291,464130,10487,8552,5701,16772909
1711,968,1585,1918,604,3113,2849,1721
931,692,3777,12785,795,1812,11402,23532
6848,904,646,3921,206,3849,2354,10703
2242,459,3846,1904,397,1803,907,3418
2117,6516,4093,16775894,5466,3757,2196,26372
7880,2999,24457,253445,3011,1969,8840,32325
2461,289,2170,79982,16777122,1935,737,19770
2763,812,7159,2485,511,3273,3409,2553
1788,1028,1392,3499,582,1600,2090,3409
6587,16777204,2266,1735,16777120,3550,418,2426
2067,563,4218,1959,833,1043,1236,3788
7000,16777196,3379,1462,514,2533,865,10443
972,2114,113,3900,190,1930,2585,2508
2132,1067,16777165,3764,382,1829,2339,4639
2084,789,6196,1300,1129,1994,1137,1952
2605,1123,5821,1700,542,1631,222,12670
1369,881,2206,1803,616,1731,1740,7447
2447,2480,6671,2491,759,3531,1274,4746
22451,11872,15755,98751,3504,13316,2313,45844
2548,608,457,5742,298,929,2094,2655
2009,361,3103,1448,447,2062,2142,6143
17951,687,1448,7094,608,903,1657,2236
3415,1314,3802,10683,229,3301,1016,7372
4243,515,6181,4978,390,2577,6426,9002
4712,514,1247,7759,496,1431,1916,10125
2594,807,6072,2188,771,2093,2331,1572
746,667,2383,2758,16777182,860,856,1847
796,174,3023,1884,346,1780,1013,4594
3680,1098,2780,1624,414,1111,2149,3907
2254,844,2062,1831,164,945,237,1683
3511,1409,1367,3836,1566,1000,3358,763
2211,816,6791,881,201,1622,3142,2927
1495,1014,1848,2195,386,2184,1276,2821
236,791,1403,2510,266,2089,1923,2784
1922,1424,5453,700,1356,927,894,4479
3390,927,3946,1026,477,1719,866,3205
1723,1487,3639,2203,215,2037,1668,4980
2711,517,3375,2443,135,2855,1965,4211
1649,366,5331,3624,669,3046,1084,8825
4463,696,6571,5471,183,1158,1502,5409
2437,132,4683,1106,637,678,2093,3263
4126,2721,7664,106076,2350,4944,11610,16753482
4784,1057,4926,336,264,1128,4731,11216
2288,658,1783,1281,169,2326,1537,2448
797,668,6269,1831,881,1940,2298,4919
1036,428,8324,232,611,1367,2182,2817
13353,539,1982,9989,330,2940,1957,7974
2159,214,4130,908,375,1624,2026,2699
1100,839,5882,7802,133,1088,1130,2594
3736,701,1365,4153,166,1443,2021,2875
1795,1385,4734,1269,284,3495,6000,1257
2009,16777170,2067,787,16777137,1899,4907,5169
3978,904,7529,11034,656,2348,1708,4354
2811,16777205,11322,4229,408,1866,2970,2591
1590,1093,6641,4989,467,1397,1280,641
1548,620,4237,1533,389,2138,1596,1614
3148,591,210,11838,208,1781,2527,9152
2072,1681,1727,1251,1069,1462,2664,2684
166,763,3118,2410,216,4104,1669,3339
738,412,4856,1787,191,1867,775,4503
1166,587,1254,2114,132,1645,1023,1971
1418,1076,880,1267,574,1234,935,3424
2771,575,2032,1267,530,2597,5647,4972
2266,332,3123,6013,415,1828,2060,3695
16201,325,5201,4223,507,954,1479,2999
1877,546,3963,1943,366,1444,1141,14544
2470,1759,996,2486,939,1391,2367,2027
1414,538,2411,491,262,3981,628,3082
4161,956,451,639,200,2240,740,4969
1678,486,4773,95054,318,5879,3205,12469
2294,622,4315,1615,213,2086,799,6408
7776,587,10092,52744,368,2502,1189,17140
4594,1137,5968,5538,140,1499,997,7200
154,500,4396,2659,571,980,1260,5355
3969,276,1301,2813,136,913,1711,7463
2551,918,269,2640,530,1371,3177,7054
4246,1402,475,4090,512,2294,725,3987
2097,582,203,1160,514,1938,2185,6993
2478,617,3067,4926,589,1294,3851,8684
2528,447,3542,2424,635,8744,3117,3998
1137,1837,3299,10405,556,2151,2797,21372
1334,600,652,1332,641,2939,1787,17772
3048,2826,434,1314,380,2653,1733,2068
1234,129,2044,458,183,1174,916,8620
4943,401,3185,3597,271,2041,2392,4859
2182,431,502,996,268,2506,1726,3126
7538,3399,18893,16774497,9866,10882,14245,23135
25774,2680,19147,252964,7150,18906,24357,162919
10783,17683,30333,980987,10899,19130,16746709,354754
3483,4557,9083,89233,2637,3909,3140,30321
16776469,16772916,79906,386879,16752151,75358,66663,115334
16745921,214336,50929,2654728,117537,132900,215002,1450575
7999,14286,33691,1729369,10086,31320,16754339,74445
16756432,17688,16766240,628646,27658,15548,20646,195244
16755420,16798,5486,709793,9959,14122,16763502,207271
2477,3024,5924,68259,5464,4317,10697,28231
10818,5257,920,16982,2927,2624,4673,15170
2262,2676,6156,486103,3349,3516,2176,17186
7048,4486,1235,11191,3003,2133,3217,7984
952,1939,1605,5070,4914,2611,4331,16225
11407,4169,4760,211759,4980,5096,4104,24062
5246,1504,1887,10255,4548,1973,1917,1442
3714,20478,20568,1022575,5722,9835,9463,66809
17137,6967,22061,429901,11837,9900,7505,148924
1368,3468,3305,7692,1334,3162,826,3335
746,1756,1844,11085,2881,2312,3841,6295
1399,1885,5631,4093,1637,2326,1708,1659
1890,525,803,91186,157,457,439,3655
164,509,361,16765041,837,729,16777193,9904
25419,8773,13694,149708,12080,11992,7985,16769974
12497,2550,32543,983188,4430,4674,12676,16761519
16382,6496,7325,178864,1898,8112,23065,60028
16769088,17300,7042,2254079,19764,23290,15175,41540
6640,3346,10345,1969,4458,4026,2816,1111
4352,2082,854,3345,4674,2154,1071,5311
1717,3433,11244,6644,4199,5764,3095,8201
2632,3149,3435,1058,2851,897,1547,2118
2852,1043,4020,5363,2187,1665,2279,2531
16744,4327,7986,196915,2897,5969,5095,50657
15767,5138,20033,36311,3953,5041,16391,16774653
2142,5988,2394,2221,3089,3980,2978,10515
891,861,6146,31248,598,446,1620,5700
10527,2154,12176,4019,2824,3254,760,489
6497,3621,1958,1781,929,1881,2551,3125
4652,1780,17600,288954,1864,2596,3651,16760964
715,4901,2783,2463,6810,3807,3717,13077
10005,1794,1583,81024,1870,2407,2585,15473
2703,1324,4366,21009,1627,1939,1117,14766
11246,13682,21055,577530,6814,10303,11198,16765682
1173,2229,4380,3617,2330,1226,3119,9532
1570,488,3044,2722,1512,2830,1174,8132
10870,1216,27115,7172,2584,2448,3180,11710
2194,3055,13734,7244,1820,3216,2726,5548
66681,18972,82728,657136,11646,15727,21440,536245
1485,948,16281,172354,2129,3739,3032,10637
32425,13452,16746160,16773010,17676,11269,24676,62096
3607,990,20464,15009,1208,2150,4067,12926
16246,10791,31964,231280,4397,9413,32098,72774
28263,4366,28043,470313,8526,14659,10281,16765233
6240,469,6947,7878,1944,1142,1146,1845
